Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00008594	WBGene00084341	ortholog_one2many
caenorhabditis_elegans	WBGene00008595	WBGene00064424	ortholog_one2many
caenorhabditis_elegans	WBGene00008596	WBGene00084353	ortholog_one2many
caenorhabditis_elegans	WBGene00008597	WBGene00084353	ortholog_one2many
caenorhabditis_elegans	WBGene00008598	WBGene00058769	ortholog_one2one
caenorhabditis_elegans	WBGene00008599	WBGene00058768	ortholog_one2one
caenorhabditis_elegans	WBGene00008600	WBGene00058767	ortholog_one2one
caenorhabditis_elegans	WBGene00008601	WBGene00058765	ortholog_one2one
caenorhabditis_elegans	WBGene00008602	WBGene00063127	ortholog_one2one
caenorhabditis_elegans	WBGene00008603	WBGene00063122	ortholog_one2one
caenorhabditis_elegans	WBGene00008604	WBGene00063124	ortholog_one2one
caenorhabditis_elegans	WBGene00008605	WBGene00058605	ortholog_one2one
caenorhabditis_elegans	WBGene00008606	WBGene00058604	ortholog_one2one
caenorhabditis_elegans	WBGene00008607	WBGene00058603	ortholog_one2one
caenorhabditis_elegans	WBGene00008609	WBGene00082144	ortholog_one2one
caenorhabditis_elegans	WBGene00008610	WBGene00056098	ortholog_one2one
caenorhabditis_elegans	WBGene00008611		
caenorhabditis_elegans	WBGene00008612		
caenorhabditis_elegans	WBGene00008613		
caenorhabditis_elegans	WBGene00008615		
caenorhabditis_elegans	WBGene00008616		
caenorhabditis_elegans	WBGene00008617		
caenorhabditis_elegans	WBGene00008618		
caenorhabditis_elegans	WBGene00008619	WBGene00053122	ortholog_one2many
caenorhabditis_elegans	WBGene00008620		
caenorhabditis_elegans	WBGene00008621	WBGene00063258	ortholog_one2one
caenorhabditis_elegans	WBGene00008622	WBGene00063259	ortholog_one2one
caenorhabditis_elegans	WBGene00008623	WBGene00073588	ortholog_one2many
caenorhabditis_elegans	WBGene00008623	WBGene00062735	ortholog_one2many
caenorhabditis_elegans	WBGene00008624	WBGene00062737	ortholog_one2one
caenorhabditis_elegans	WBGene00008625	WBGene00074098	ortholog_one2many
caenorhabditis_elegans	WBGene00008626	WBGene00062736	ortholog_one2one
caenorhabditis_elegans	WBGene00008627	WBGene00052895	ortholog_one2one
caenorhabditis_elegans	WBGene00008628	WBGene00052896	ortholog_one2one
caenorhabditis_elegans	WBGene00008629	WBGene00063657	ortholog_one2many
caenorhabditis_elegans	WBGene00008629	WBGene00052905	ortholog_one2many
caenorhabditis_elegans	WBGene00008630	WBGene00052904	ortholog_one2one
caenorhabditis_elegans	WBGene00008631		
caenorhabditis_elegans	WBGene00008632		
caenorhabditis_elegans	WBGene00008633		
caenorhabditis_elegans	WBGene00008634		
caenorhabditis_elegans	WBGene00008636	WBGene00061229	ortholog_many2many
caenorhabditis_elegans	WBGene00008636	WBGene00061230	ortholog_many2many
caenorhabditis_elegans	WBGene00008636	WBGene00081330	ortholog_many2many
caenorhabditis_elegans	WBGene00008637	WBGene00080817	ortholog_one2many
caenorhabditis_elegans	WBGene00008638	WBGene00052636	ortholog_one2many
caenorhabditis_elegans	WBGene00008638	WBGene00052637	ortholog_one2many
caenorhabditis_elegans	WBGene00008639	WBGene00053797	ortholog_one2one
caenorhabditis_elegans	WBGene00008640	WBGene00053798	ortholog_one2one
caenorhabditis_elegans	WBGene00008641	WBGene00053801	ortholog_one2one
caenorhabditis_elegans	WBGene00008642	WBGene00053795	ortholog_one2one
caenorhabditis_elegans	WBGene00008643	WBGene00053800	ortholog_one2one
caenorhabditis_elegans	WBGene00008644	WBGene00052408	ortholog_one2one
caenorhabditis_elegans	WBGene00008645	WBGene00052410	ortholog_one2one
caenorhabditis_elegans	WBGene00008646	WBGene00052411	ortholog_one2one
caenorhabditis_elegans	WBGene00008647	WBGene00052414	ortholog_one2one
caenorhabditis_elegans	WBGene00008648	WBGene00056164	ortholog_one2one
caenorhabditis_elegans	WBGene00008649	WBGene00079201	ortholog_one2one
caenorhabditis_elegans	WBGene00008650		
caenorhabditis_elegans	WBGene00008651	WBGene00059898	ortholog_one2one
caenorhabditis_elegans	WBGene00008652	WBGene00064277	ortholog_one2one
caenorhabditis_elegans	WBGene00008654	WBGene00061739	ortholog_one2one
caenorhabditis_elegans	WBGene00008655	WBGene00061741	ortholog_one2one
caenorhabditis_elegans	WBGene00008656	WBGene00061740	ortholog_one2one
caenorhabditis_elegans	WBGene00008659	WBGene00070521	ortholog_many2many
caenorhabditis_elegans	WBGene00008659	WBGene00075089	ortholog_many2many
caenorhabditis_elegans	WBGene00008659	WBGene00059985	ortholog_many2many
caenorhabditis_elegans	WBGene00008659	WBGene00064263	ortholog_many2many
caenorhabditis_elegans	WBGene00008659	WBGene00053760	ortholog_many2many
caenorhabditis_elegans	WBGene00008659	WBGene00059231	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00070521	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00075089	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00059985	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00064263	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00053760	ortholog_many2many
caenorhabditis_elegans	WBGene00008660	WBGene00059231	ortholog_many2many
caenorhabditis_elegans	WBGene00008661	WBGene00068725	ortholog_many2many
caenorhabditis_elegans	WBGene00008661	WBGene00073847	ortholog_many2many
caenorhabditis_elegans	WBGene00008662		
caenorhabditis_elegans	WBGene00008663	WBGene00079853	ortholog_one2one
caenorhabditis_elegans	WBGene00008664	WBGene00079929	ortholog_one2one
caenorhabditis_elegans	WBGene00008665	WBGene00079968	ortholog_one2one
caenorhabditis_elegans	WBGene00008666	WBGene00079980	ortholog_one2one
caenorhabditis_elegans	WBGene00008667	WBGene00079808	ortholog_one2many
caenorhabditis_elegans	WBGene00008667	WBGene00079845	ortholog_one2many
caenorhabditis_elegans	WBGene00008668		
caenorhabditis_elegans	WBGene00008669	WBGene00072387	ortholog_one2one
caenorhabditis_elegans	WBGene00008670	WBGene00072388	ortholog_one2one
caenorhabditis_elegans	WBGene00008671		
caenorhabditis_elegans	WBGene00008672		
caenorhabditis_elegans	WBGene00008673	WBGene00063736	ortholog_one2one
caenorhabditis_elegans	WBGene00008674		
caenorhabditis_elegans	WBGene00008675	WBGene00081964	ortholog_many2many
caenorhabditis_elegans	WBGene00008675	WBGene00061153	ortholog_many2many
caenorhabditis_elegans	WBGene00008675	WBGene00061156	ortholog_many2many
caenorhabditis_elegans	WBGene00008676		
caenorhabditis_elegans	WBGene00008677	WBGene00063746	ortholog_one2one
caenorhabditis_elegans	WBGene00008678	WBGene00052915	ortholog_one2many
caenorhabditis_elegans	WBGene00008679		
caenorhabditis_elegans	WBGene00008680	WBGene00063747	ortholog_one2one
caenorhabditis_elegans	WBGene00008681		
caenorhabditis_elegans	WBGene00008682	WBGene00066309	ortholog_one2one
caenorhabditis_elegans	WBGene00008683	WBGene00066308	ortholog_one2one
caenorhabditis_elegans	WBGene00008684	WBGene00085070	ortholog_one2one
caenorhabditis_elegans	WBGene00008685	WBGene00066303	ortholog_one2one
caenorhabditis_elegans	WBGene00008686	WBGene00066304	ortholog_one2one
caenorhabditis_elegans	WBGene00008687	WBGene00066306	ortholog_one2one
caenorhabditis_elegans	WBGene00008688	WBGene00066307	ortholog_one2one
caenorhabditis_elegans	WBGene00008690	WBGene00051194	ortholog_one2one
caenorhabditis_elegans	WBGene00008691	WBGene00051193	ortholog_one2one
caenorhabditis_elegans	WBGene00008692	WBGene00051192	ortholog_one2one
caenorhabditis_elegans	WBGene00008693	WBGene00051191	ortholog_one2one
caenorhabditis_elegans	WBGene00008694	WBGene00051195	ortholog_one2one
caenorhabditis_elegans	WBGene00008695	WBGene00082941	ortholog_one2many
caenorhabditis_elegans	WBGene00008695	WBGene00060888	ortholog_one2many
caenorhabditis_elegans	WBGene00008696		
caenorhabditis_elegans	WBGene00008698	WBGene00062124	ortholog_one2many
caenorhabditis_elegans	WBGene00008699	WBGene00062124	ortholog_one2many
caenorhabditis_elegans	WBGene00008700		
caenorhabditis_elegans	WBGene00008701		
caenorhabditis_elegans	WBGene00008702		
caenorhabditis_elegans	WBGene00008703		
caenorhabditis_elegans	WBGene00008706	WBGene00069559	ortholog_one2one
caenorhabditis_elegans	WBGene00008707	WBGene00069557	ortholog_one2one
caenorhabditis_elegans	WBGene00008708	WBGene00069556	ortholog_one2one
caenorhabditis_elegans	WBGene00008709	WBGene00069554	ortholog_one2one
caenorhabditis_elegans	WBGene00008710	WBGene00064521	ortholog_many2many
caenorhabditis_elegans	WBGene00008710	WBGene00069551	ortholog_many2many
caenorhabditis_elegans	WBGene00008711	WBGene00069568	ortholog_one2one
caenorhabditis_elegans	WBGene00008712	WBGene00069558	ortholog_one2one
caenorhabditis_elegans	WBGene00008713	WBGene00069552	ortholog_one2many
caenorhabditis_elegans	WBGene00008713	WBGene00064522	ortholog_one2many
caenorhabditis_elegans	WBGene00008714	WBGene00064217	ortholog_one2one
caenorhabditis_elegans	WBGene00008716	WBGene00056995	ortholog_many2many
caenorhabditis_elegans	WBGene00008716	WBGene00056996	ortholog_many2many
caenorhabditis_elegans	WBGene00008716	WBGene00056716	ortholog_many2many
caenorhabditis_elegans	WBGene00008716	WBGene00056714	ortholog_many2many
caenorhabditis_elegans	WBGene00008716	WBGene00056717	ortholog_many2many
caenorhabditis_elegans	WBGene00008716	WBGene00056715	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056995	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056996	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056716	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056714	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056717	ortholog_many2many
caenorhabditis_elegans	WBGene00008717	WBGene00056715	ortholog_many2many
caenorhabditis_elegans	WBGene00008719	WBGene00070646	ortholog_one2one
caenorhabditis_elegans	WBGene00008720	WBGene00062619	ortholog_one2one
caenorhabditis_elegans	WBGene00008722	WBGene00062623	ortholog_one2many
caenorhabditis_elegans	WBGene00008722	WBGene00072895	ortholog_one2many
caenorhabditis_elegans	WBGene00008724	WBGene00063787	ortholog_one2one
caenorhabditis_elegans	WBGene00008725	WBGene00083980	ortholog_one2many
caenorhabditis_elegans	WBGene00008725	WBGene00079810	ortholog_one2many
caenorhabditis_elegans	WBGene00008726	WBGene00052916	ortholog_one2many
caenorhabditis_elegans	WBGene00008727	WBGene00052522	ortholog_one2one
caenorhabditis_elegans	WBGene00008728	WBGene00056564	ortholog_one2one
caenorhabditis_elegans	WBGene00008729	WBGene00073786	ortholog_one2many
caenorhabditis_elegans	WBGene00008729	WBGene00059201	ortholog_one2many
caenorhabditis_elegans	WBGene00008730	WBGene00073787	ortholog_one2many
caenorhabditis_elegans	WBGene00008730	WBGene00059202	ortholog_one2many
caenorhabditis_elegans	WBGene00008731	WBGene00074899	ortholog_one2many
caenorhabditis_elegans	WBGene00008731	WBGene00059204	ortholog_one2many
caenorhabditis_elegans	WBGene00008732	WBGene00059205	ortholog_one2one
caenorhabditis_elegans	WBGene00008733	WBGene00080433	ortholog_one2many
caenorhabditis_elegans	WBGene00008733	WBGene00083309	ortholog_one2many
caenorhabditis_elegans	WBGene00008734	WBGene00074900	ortholog_one2one
caenorhabditis_elegans	WBGene00008735	WBGene00058333	ortholog_one2one
caenorhabditis_elegans	WBGene00008736	WBGene00058332	ortholog_one2one
caenorhabditis_elegans	WBGene00008737	WBGene00058331	ortholog_one2one
caenorhabditis_elegans	WBGene00008739	WBGene00053339	ortholog_one2one
caenorhabditis_elegans	WBGene00008740	WBGene00053341	ortholog_one2one
caenorhabditis_elegans	WBGene00008741	WBGene00053344	ortholog_one2one
caenorhabditis_elegans	WBGene00008742	WBGene00053343	ortholog_one2one
caenorhabditis_elegans	WBGene00008743	WBGene00053337	ortholog_one2one
caenorhabditis_elegans	WBGene00008744	WBGene00053338	ortholog_one2one
caenorhabditis_elegans	WBGene00008745	WBGene00058425	ortholog_one2one
caenorhabditis_elegans	WBGene00008746	WBGene00058426	ortholog_one2one
caenorhabditis_elegans	WBGene00008747		
caenorhabditis_elegans	WBGene00008748	WBGene00058424	ortholog_one2one
caenorhabditis_elegans	WBGene00008749	WBGene00058423	ortholog_one2one
caenorhabditis_elegans	WBGene00008750	WBGene00080479	ortholog_one2one
caenorhabditis_elegans	WBGene00008751		
caenorhabditis_elegans	WBGene00008752		
caenorhabditis_elegans	WBGene00008753	WBGene00076625	ortholog_one2many
caenorhabditis_elegans	WBGene00008753	WBGene00062482	ortholog_one2many
caenorhabditis_elegans	WBGene00008754	WBGene00060545	ortholog_one2one
caenorhabditis_elegans	WBGene00008755	WBGene00059312	ortholog_one2many
caenorhabditis_elegans	WBGene00008755	WBGene00078786	ortholog_one2many
caenorhabditis_elegans	WBGene00008755	WBGene00079079	ortholog_one2many
caenorhabditis_elegans	WBGene00008757	WBGene00076623	ortholog_one2one
caenorhabditis_elegans	WBGene00008758	WBGene00081922	ortholog_one2many
caenorhabditis_elegans	WBGene00008758	WBGene00062483	ortholog_one2many
caenorhabditis_elegans	WBGene00008759	WBGene00063831	ortholog_one2many
caenorhabditis_elegans	WBGene00008759	WBGene00073037	ortholog_one2many
caenorhabditis_elegans	WBGene00008759	WBGene00078918	ortholog_one2many
caenorhabditis_elegans	WBGene00008759	WBGene00073836	ortholog_one2many
caenorhabditis_elegans	WBGene00008760	WBGene00059310	ortholog_one2many
caenorhabditis_elegans	WBGene00008760	WBGene00074301	ortholog_one2many
caenorhabditis_elegans	WBGene00008761	WBGene00059311	ortholog_one2many
caenorhabditis_elegans	WBGene00008761	WBGene00073921	ortholog_one2many
caenorhabditis_elegans	WBGene00008762	WBGene00072269	ortholog_one2one
caenorhabditis_elegans	WBGene00008763	WBGene00072268	ortholog_one2one
caenorhabditis_elegans	WBGene00008764	WBGene00072267	ortholog_one2one
caenorhabditis_elegans	WBGene00008765	WBGene00072266	ortholog_one2one
caenorhabditis_elegans	WBGene00008766		
caenorhabditis_elegans	WBGene00008767	WBGene00072411	ortholog_one2one
caenorhabditis_elegans	WBGene00008768	WBGene00067674	ortholog_one2one
caenorhabditis_elegans	WBGene00008769	WBGene00072412	ortholog_one2one
caenorhabditis_elegans	WBGene00008770	WBGene00081188	ortholog_one2one
caenorhabditis_elegans	WBGene00008772	WBGene00069729	ortholog_many2many
caenorhabditis_elegans	WBGene00008772	WBGene00080550	ortholog_many2many
caenorhabditis_elegans	WBGene00008772	WBGene00074378	ortholog_many2many
caenorhabditis_elegans	WBGene00008772	WBGene00071428	ortholog_many2many
caenorhabditis_elegans	WBGene00008772	WBGene00069725	ortholog_many2many
caenorhabditis_elegans	WBGene00008773	WBGene00062503	ortholog_one2one
caenorhabditis_elegans	WBGene00008774	WBGene00074989	ortholog_one2many
caenorhabditis_elegans	WBGene00008774	WBGene00062506	ortholog_one2many
caenorhabditis_elegans	WBGene00008775	WBGene00062507	ortholog_one2one
caenorhabditis_elegans	WBGene00008776	WBGene00062501	ortholog_one2many
caenorhabditis_elegans	WBGene00008776	WBGene00073635	ortholog_one2many
caenorhabditis_elegans	WBGene00008777	WBGene00062504	ortholog_one2one
caenorhabditis_elegans	WBGene00008778		
caenorhabditis_elegans	WBGene00008779	WBGene00060930	ortholog_one2one
caenorhabditis_elegans	WBGene00008780	WBGene00060937	ortholog_one2one
caenorhabditis_elegans	WBGene00008781	WBGene00060936	ortholog_one2one
caenorhabditis_elegans	WBGene00008782		
caenorhabditis_elegans	WBGene00008783	WBGene00055989	ortholog_one2one
caenorhabditis_elegans	WBGene00008784		
caenorhabditis_elegans	WBGene00008785	WBGene00085376	ortholog_many2many
caenorhabditis_elegans	WBGene00008785	WBGene00075552	ortholog_many2many
caenorhabditis_elegans	WBGene00008785	WBGene00068062	ortholog_many2many
caenorhabditis_elegans	WBGene00008786	WBGene00080466	ortholog_one2many
caenorhabditis_elegans	WBGene00008786	WBGene00080450	ortholog_one2many
caenorhabditis_elegans	WBGene00008787	WBGene00082434	ortholog_one2many
caenorhabditis_elegans	WBGene00008788	WBGene00070232	ortholog_one2many
caenorhabditis_elegans	WBGene00008789		
caenorhabditis_elegans	WBGene00008790		
caenorhabditis_elegans	WBGene00008792		
caenorhabditis_elegans	WBGene00008793	WBGene00056931	ortholog_one2one
caenorhabditis_elegans	WBGene00008794	WBGene00056922	ortholog_many2many
caenorhabditis_elegans	WBGene00008794	WBGene00080865	ortholog_many2many
caenorhabditis_elegans	WBGene00008795	WBGene00056924	ortholog_one2one
caenorhabditis_elegans	WBGene00008796		
caenorhabditis_elegans	WBGene00008797	WBGene00056922	ortholog_many2many
caenorhabditis_elegans	WBGene00008797	WBGene00080865	ortholog_many2many
caenorhabditis_elegans	WBGene00008798	WBGene00056929	ortholog_one2one
caenorhabditis_elegans	WBGene00008799	WBGene00053882	ortholog_one2one
caenorhabditis_elegans	WBGene00008800	WBGene00053881	ortholog_one2one
caenorhabditis_elegans	WBGene00008801	WBGene00077957	ortholog_one2many
caenorhabditis_elegans	WBGene00008802	WBGene00053852	ortholog_one2one
caenorhabditis_elegans	WBGene00008803	WBGene00053883	ortholog_one2one
caenorhabditis_elegans	WBGene00008804	WBGene00077957	ortholog_one2many
caenorhabditis_elegans	WBGene00008805	WBGene00058449	ortholog_one2one
caenorhabditis_elegans	WBGene00008806	WBGene00058450	ortholog_one2one
caenorhabditis_elegans	WBGene00008807	WBGene00058451	ortholog_one2one
caenorhabditis_elegans	WBGene00008808	WBGene00058575	ortholog_one2one
caenorhabditis_elegans	WBGene00008809	WBGene00067228	ortholog_one2many
caenorhabditis_elegans	WBGene00008810	WBGene00067228	ortholog_one2many
caenorhabditis_elegans	WBGene00008811	WBGene00063422	ortholog_one2one
caenorhabditis_elegans	WBGene00008812	WBGene00063030	ortholog_one2many
caenorhabditis_elegans	WBGene00008814	WBGene00086250	ortholog_one2many
caenorhabditis_elegans	WBGene00008814	WBGene00086246	ortholog_one2many
caenorhabditis_elegans	WBGene00008815		
caenorhabditis_elegans	WBGene00008816		
caenorhabditis_elegans	WBGene00008817	WBGene00068233	ortholog_one2many
caenorhabditis_elegans	WBGene00008817	WBGene00063621	ortholog_one2many
caenorhabditis_elegans	WBGene00008818		
caenorhabditis_elegans	WBGene00008819	WBGene00077976	ortholog_one2one
caenorhabditis_elegans	WBGene00008820	WBGene00053880	ortholog_one2one
caenorhabditis_elegans	WBGene00008821		
caenorhabditis_elegans	WBGene00008822		
caenorhabditis_elegans	WBGene00008823		
caenorhabditis_elegans	WBGene00008824		
caenorhabditis_elegans	WBGene00008825		
caenorhabditis_elegans	WBGene00008826		
caenorhabditis_elegans	WBGene00008828		
caenorhabditis_elegans	WBGene00008829	WBGene00056583	ortholog_one2many
caenorhabditis_elegans	WBGene00008829	WBGene00056589	ortholog_one2many
caenorhabditis_elegans	WBGene00008829	WBGene00056590	ortholog_one2many
caenorhabditis_elegans	WBGene00008830	WBGene00056588	ortholog_many2many
caenorhabditis_elegans	WBGene00008830	WBGene00080949	ortholog_many2many
caenorhabditis_elegans	WBGene00008831		
caenorhabditis_elegans	WBGene00008832	WBGene00070410	ortholog_one2one
caenorhabditis_elegans	WBGene00008833		
caenorhabditis_elegans	WBGene00008834		
caenorhabditis_elegans	WBGene00008835		
caenorhabditis_elegans	WBGene00008837	WBGene00054528	ortholog_one2one
caenorhabditis_elegans	WBGene00008838		
caenorhabditis_elegans	WBGene00008839	WBGene00054524	ortholog_one2one
caenorhabditis_elegans	WBGene00008840	WBGene00054546	ortholog_one2one
caenorhabditis_elegans	WBGene00008841	WBGene00054561	ortholog_one2many
caenorhabditis_elegans	WBGene00008841	WBGene00054559	ortholog_one2many
caenorhabditis_elegans	WBGene00008841	WBGene00054560	ortholog_one2many
caenorhabditis_elegans	WBGene00008841	WBGene00054558	ortholog_one2many
caenorhabditis_elegans	WBGene00008841	WBGene00054557	ortholog_one2many
caenorhabditis_elegans	WBGene00008843		
caenorhabditis_elegans	WBGene00008844		
caenorhabditis_elegans	WBGene00008847	WBGene00072235	ortholog_one2one
caenorhabditis_elegans	WBGene00008848	WBGene00059007	ortholog_one2one
caenorhabditis_elegans	WBGene00008849	WBGene00059005	ortholog_one2one
caenorhabditis_elegans	WBGene00008850	WBGene00085662	ortholog_one2one
caenorhabditis_elegans	WBGene00008851	WBGene00059012	ortholog_one2one
caenorhabditis_elegans	WBGene00008852	WBGene00070759	ortholog_one2one
caenorhabditis_elegans	WBGene00008853		
caenorhabditis_elegans	WBGene00008854	WBGene00056927	ortholog_one2many
caenorhabditis_elegans	WBGene00008855		
caenorhabditis_elegans	WBGene00008856	WBGene00071305	ortholog_one2one
caenorhabditis_elegans	WBGene00008857	WBGene00071306	ortholog_one2one
caenorhabditis_elegans	WBGene00008858		
caenorhabditis_elegans	WBGene00008859	WBGene00053635	ortholog_one2one
caenorhabditis_elegans	WBGene00008860	WBGene00053633	ortholog_one2one
caenorhabditis_elegans	WBGene00008861	WBGene00053632	ortholog_one2one
caenorhabditis_elegans	WBGene00008862		
caenorhabditis_elegans	WBGene00008863		
caenorhabditis_elegans	WBGene00008865	WBGene00059782	ortholog_one2one
caenorhabditis_elegans	WBGene00008866	WBGene00059785	ortholog_one2one
caenorhabditis_elegans	WBGene00008867	WBGene00059783	ortholog_one2one
caenorhabditis_elegans	WBGene00008868	WBGene00059787	ortholog_one2one
caenorhabditis_elegans	WBGene00008869	WBGene00059784	ortholog_one2one
caenorhabditis_elegans	WBGene00008870		
caenorhabditis_elegans	WBGene00008871	WBGene00084822	ortholog_one2one
caenorhabditis_elegans	WBGene00008872	WBGene00065075	ortholog_one2many
caenorhabditis_elegans	WBGene00008874	WBGene00065076	ortholog_one2one
caenorhabditis_elegans	WBGene00008875	WBGene00065077	ortholog_one2one
caenorhabditis_elegans	WBGene00008876	WBGene00065464	ortholog_one2one
caenorhabditis_elegans	WBGene00008877	WBGene00065463	ortholog_one2one
caenorhabditis_elegans	WBGene00008878	WBGene00065461	ortholog_one2one
caenorhabditis_elegans	WBGene00008879	WBGene00066953	ortholog_one2one
caenorhabditis_elegans	WBGene00008880		
caenorhabditis_elegans	WBGene00008881	WBGene00066950	ortholog_one2many
caenorhabditis_elegans	WBGene00008881	WBGene00066949	ortholog_one2many
caenorhabditis_elegans	WBGene00008882	WBGene00069468	ortholog_one2one
caenorhabditis_elegans	WBGene00008883		
caenorhabditis_elegans	WBGene00008884	WBGene00066946	ortholog_one2one
caenorhabditis_elegans	WBGene00008885	WBGene00062422	ortholog_one2one
caenorhabditis_elegans	WBGene00008886	WBGene00062428	ortholog_one2one
caenorhabditis_elegans	WBGene00008887	WBGene00066600	ortholog_one2one
caenorhabditis_elegans	WBGene00008889	WBGene00060612	ortholog_one2many
caenorhabditis_elegans	WBGene00008890	WBGene00060616	ortholog_one2one
caenorhabditis_elegans	WBGene00008891	WBGene00058975	ortholog_one2many
caenorhabditis_elegans	WBGene00008892		
caenorhabditis_elegans	WBGene00008893	WBGene00063813	ortholog_one2many
caenorhabditis_elegans	WBGene00008894		
caenorhabditis_elegans	WBGene00008897		
caenorhabditis_elegans	WBGene00008898	WBGene00060511	ortholog_many2many
caenorhabditis_elegans	WBGene00008898	WBGene00068458	ortholog_many2many
caenorhabditis_elegans	WBGene00008899	WBGene00060511	ortholog_many2many
caenorhabditis_elegans	WBGene00008899	WBGene00068458	ortholog_many2many
caenorhabditis_elegans	WBGene00008900		
caenorhabditis_elegans	WBGene00008901	WBGene00051157	ortholog_one2many
caenorhabditis_elegans	WBGene00008902		
caenorhabditis_elegans	WBGene00008903		
caenorhabditis_elegans	WBGene00008904	WBGene00058737	ortholog_one2one
caenorhabditis_elegans	WBGene00008905	WBGene00080031	ortholog_one2many
caenorhabditis_elegans	WBGene00008906		
caenorhabditis_elegans	WBGene00008907	WBGene00061290	ortholog_one2many
caenorhabditis_elegans	WBGene00008908		
caenorhabditis_elegans	WBGene00008909	WBGene00086256	ortholog_one2many
caenorhabditis_elegans	WBGene00008910	WBGene00061718	ortholog_one2one
caenorhabditis_elegans	WBGene00008911	WBGene00074869	ortholog_one2many
caenorhabditis_elegans	WBGene00008911	WBGene00080174	ortholog_one2many
caenorhabditis_elegans	WBGene00008912	WBGene00062363	ortholog_many2many
caenorhabditis_elegans	WBGene00008912	WBGene00061591	ortholog_many2many
caenorhabditis_elegans	WBGene00008912	WBGene00061590	ortholog_many2many
caenorhabditis_elegans	WBGene00008913	WBGene00066243	ortholog_one2one
caenorhabditis_elegans	WBGene00008914	WBGene00066245	ortholog_one2one
caenorhabditis_elegans	WBGene00008915	WBGene00066247	ortholog_one2one
caenorhabditis_elegans	WBGene00008916	WBGene00066248	ortholog_one2one
caenorhabditis_elegans	WBGene00008917	WBGene00085269	ortholog_one2one
caenorhabditis_elegans	WBGene00008918	WBGene00066251	ortholog_one2one
caenorhabditis_elegans	WBGene00008919	WBGene00066252	ortholog_one2one
caenorhabditis_elegans	WBGene00008920	WBGene00066254	ortholog_one2one
caenorhabditis_elegans	WBGene00008921	WBGene00066253	ortholog_one2one
caenorhabditis_elegans	WBGene00008922	WBGene00066242	ortholog_one2one
caenorhabditis_elegans	WBGene00008923	WBGene00066241	ortholog_one2many
caenorhabditis_elegans	WBGene00008923	WBGene00066240	ortholog_one2many
caenorhabditis_elegans	WBGene00008924	WBGene00051125	ortholog_one2one
caenorhabditis_elegans	WBGene00008925	WBGene00058773	ortholog_one2one
caenorhabditis_elegans	WBGene00008926	WBGene00058772	ortholog_one2one
caenorhabditis_elegans	WBGene00008927	WBGene00058771	ortholog_one2one
caenorhabditis_elegans	WBGene00008928	WBGene00058770	ortholog_one2one
caenorhabditis_elegans	WBGene00008929	WBGene00053659	ortholog_one2one
caenorhabditis_elegans	WBGene00008930		
caenorhabditis_elegans	WBGene00008932	WBGene00053663	ortholog_one2one
caenorhabditis_elegans	WBGene00008934	WBGene00065418	ortholog_one2one
caenorhabditis_elegans	WBGene00008935	WBGene00079971	ortholog_one2one
caenorhabditis_elegans	WBGene00008936	WBGene00052619	ortholog_one2one
caenorhabditis_elegans	WBGene00008937	WBGene00052622	ortholog_one2one
caenorhabditis_elegans	WBGene00008939	WBGene00065263	ortholog_one2one
caenorhabditis_elegans	WBGene00008940	WBGene00065265	ortholog_one2one
caenorhabditis_elegans	WBGene00008944		
caenorhabditis_elegans	WBGene00008945		
caenorhabditis_elegans	WBGene00008946		
caenorhabditis_elegans	WBGene00008947	WBGene00081992	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082529	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00064618	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082036	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00064620	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082003	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00081973	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00064621	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082527	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082535	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082035	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00085117	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082530	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00085139	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082020	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082553	ortholog_one2many
caenorhabditis_elegans	WBGene00008947	WBGene00082024	ortholog_one2many
